uri,label
http://vivo.ufl.edu/individual/n89245,Medical Image and Computational Analysis Laboratory
http://vivo.ufl.edu/individual/n8680,Alzheimer's Research Forum
http://vivo.ufl.edu/individual/n187155,Tau Beta Pi Annual Scholarship Breakfast
http://vivo.ufl.edu/individual/n90511,Oslo Riverfront Conservation Area
http://vivo.ufl.edu/individual/n75189,BioBehavioral Research Center College of Nursing
http://vivo.ufl.edu/individual/n6178649320,Titan Pharmaceuticals Inc
http://vivo.ufl.edu/individual/n215775,Special Education (University of South Florida)
http://vivo.ufl.edu/individual/n4416022004,Panamerican Seed
http://vivo.ufl.edu/individual/n1013922406,Ocean Conservancy
http://vivo.ufl.edu/individual/n46799,Harvard-Smithsonian Center for Astrophysics
http://vivo.ufl.edu/individual/n96012,Agricultural Engineering (Michigan State University)
http://vivo.ufl.edu/individual/n2290434691,Association for Research in Vision and Ophthalmology
http://vivo.ufl.edu/individual/n765320,Information Systems and Operations Management
http://vivo.ufl.edu/individual/n8989349448,Nv Organon
http://vivo.ufl.edu/individual/n2267706037,Times Supplements Limited
http://vivo.ufl.edu/individual/n42339,Moscow Institute of Physics and Technology
http://vivo.ufl.edu/individual/n85348562,Gtc Nutrition
http://vivo.ufl.edu/individual/n8890521004,Bio Soil Enhancers
http://vivo.ufl.edu/individual/n4918372727,Society Applied Anthropology
http://vivo.ufl.edu/individual/n1067900975,International Solar Energy Society
http://vivo.ufl.edu/individual/n3818078818,Workforce Florida Inc Chipola Regional Plan Board
http://vivo.ufl.edu/individual/n534752,Motorola Inc
http://vivo.ufl.edu/individual/n8407554455,Regional Planning Council Withaloochee
http://vivo.ufl.edu/individual/n7668428285,West Virginia University Press
http://vivo.ufl.edu/individual/n1203682729,Cotton Incorporated
http://vivo.ufl.edu/individual/n9658724854,National Optical Astronomy Observatory
http://vivo.ufl.edu/individual/n6636250196,National Association of Animal Breeders
http://vivo.ufl.edu/individual/n5988281404,Society for American Archaeology
http://vivo.ufl.edu/individual/n1338291158,Duval County
http://vivo.ufl.edu/individual/n7316829669,Masson Editeur
http://vivo.ufl.edu/individual/n194188905,Swiss Tropical and Public Health Institute
http://vivo.ufl.edu/individual/n707092394,Kenneth A Scott Charitable Trust
http://vivo.ufl.edu/individual/n91811,College of Pharmacy (University of Iowa)
http://vivo.ufl.edu/individual/n347878,Latin American Program (Woodrow Wilson International Center for Scholars)
http://vivo.ufl.edu/individual/n96512,H.C. Wainwright & Co.
http://vivo.ufl.edu/individual/n1094088326,Environmental Consult and Technology
http://vivo.ufl.edu/individual/n110919,Overlook Hospital
http://vivo.ufl.edu/individual/n5609190319,Mds Coating Technologies
http://vivo.ufl.edu/individual/n5764692214,Tennessee Valley Authority
http://vivo.ufl.edu/individual/n4137225766,Southern Coastal Agromed Center
http://vivo.ufl.edu/individual/n2016625413,Avigenics Inc
http://vivo.ufl.edu/individual/n53671,Burroughs Wellcome Fund
http://vivo.ufl.edu/individual/n2427254405,NC State University Center for Integrated Pest Management
http://vivo.ufl.edu/individual/n291002848,Microvention
http://vivo.ufl.edu/individual/n369808673,Verlag Z Naturforsch
http://vivo.ufl.edu/individual/n165798,Lucerne Hospital
http://vivo.ufl.edu/individual/n1558181021,Agrium Advanced Technologies
http://vivo.ufl.edu/individual/n106892,American and International Associations for Dental Research
http://vivo.ufl.edu/individual/n39698,United Hospital
http://vivo.ufl.edu/individual/n188285,Florida Department of Elder Affairs
http://vivo.ufl.edu/individual/n3657571844,Frontiers in Bioscience Inc
http://vivo.ufl.edu/individual/n8301737150,Govi-Verlag Pharmazeutischer Verlag Gmbh
http://vivo.ufl.edu/individual/n65015,Center for the Study of Democratic Politics (Princeton University) 
http://vivo.ufl.edu/individual/n1732697854,Pascoe GmbH
http://vivo.ufl.edu/individual/n218823,Mathematics (Georgia Tech)
http://vivo.ufl.edu/individual/n19209,"Aclara BioSciences, Inc"
http://vivo.ufl.edu/individual/n9141202297,Hacettepe University
http://vivo.ufl.edu/individual/n3303014417,Theorem Clinical Research
http://vivo.ufl.edu/individual/n1857974552,US National Foundation on Arts and Humanities
http://vivo.ufl.edu/individual/n1050735857,Association of State and Territorial Health
http://vivo.ufl.edu/individual/n46333,Mercy University
http://vivo.ufl.edu/individual/n352348,Institute for High Energy Physics and Astrophysics
http://vivo.ufl.edu/individual/n7137516955,Workforce Florida Inc Flagler Volusia Development Board
http://vivo.ufl.edu/individual/n6301336839,Gowan
http://vivo.ufl.edu/individual/n1403924446,Teva Neuroscience
http://vivo.ufl.edu/individual/n4630637476,St Louis Zoological Park
http://vivo.ufl.edu/individual/n221339,Fox Chase Cancer Center
http://vivo.ufl.edu/individual/n896107136,Country of Belize
http://vivo.ufl.edu/individual/n2030376853,Biology
http://vivo.ufl.edu/individual/n41025,University of Pennsylvania School of Medicine
http://vivo.ufl.edu/individual/n102348712,Exponent
http://vivo.ufl.edu/individual/n500469473,National Human Genome Research Institute
http://vivo.ufl.edu/individual/n129818,San Diego State University
http://vivo.ufl.edu/individual/n953888833,Organization for Autism Research
http://vivo.ufl.edu/individual/n1063434874,Milwhite Inc
http://vivo.ufl.edu/individual/n8350993125,Ecowiserepellent
http://vivo.ufl.edu/individual/n271385,Agriculture Network Information Center | AgNIC
http://vivo.ufl.edu/individual/n5272949839,Lambert Technologies
http://vivo.ufl.edu/individual/n27704,Hollywood Private Hospital
http://vivo.ufl.edu/individual/n2041816720,Osmopharm USA
http://vivo.ufl.edu/individual/n120457,Saint Louis University School of Public Health
http://vivo.ufl.edu/individual/n1228558549,US Department of Energy Savannah River National Lab
http://vivo.ufl.edu/individual/n57113,National Institute of Mental Health and Neuro-Sciences
http://vivo.ufl.edu/individual/n160922,Rehabilitation Medicine (University of Pennsylvania)
http://vivo.ufl.edu/individual/n9237806401,Council for Children with Behavioral Disorders
http://vivo.ufl.edu/individual/n1432213049,Sds Biotech K K
http://vivo.ufl.edu/individual/n446280704,US Department of Energy Pittsburgh Energy Technology
http://vivo.ufl.edu/individual/n116840,Spelman College
http://vivo.ufl.edu/individual/n4946144243,Ferrata Storti Foundation
http://vivo.ufl.edu/individual/n822150285,Avanta Orthopaedics Inc
http://vivo.ufl.edu/individual/n1441607262,Axogen Corporation
http://vivo.ufl.edu/individual/n58466,National Center for Occupational Safety and Infection Control (Veterans Health Administration)
http://vivo.ufl.edu/individual/n6069807089,Qatar University
http://vivo.ufl.edu/individual/n62138,Florida Atlantic University
http://vivo.ufl.edu/individual/n196491,"Hodgson, Russ, Andrews Woods & Goodyear Private Practice"
http://vivo.ufl.edu/individual/n30454,"National Polytechnic Institute, Mexico"
http://vivo.ufl.edu/individual/n1193824863,Woods Hole Research Center
http://vivo.ufl.edu/individual/n194392,Wannan Medical College
http://vivo.ufl.edu/individual/n4661045151,Interventional Therapies
http://vivo.ufl.edu/individual/n2127530075,Nanosonic
http://vivo.ufl.edu/individual/n79936072,Gaumard Scientific
http://vivo.ufl.edu/individual/n8392344797,Deutsche Gesellschaft Herpetologie Terrarienkunde E V
http://vivo.ufl.edu/individual/n202812,National Board of Medical Examiners
http://vivo.ufl.edu/individual/n31923,American Rhinologic Society
http://vivo.ufl.edu/individual/n93901,Institute on Disabilities (Temple University)
http://vivo.ufl.edu/individual/n1565584270,Ncfi Polyurethanes
http://vivo.ufl.edu/individual/n69039,State University of New York at Brooklyn School of Medicine
http://vivo.ufl.edu/individual/n8237463,NSF Center for High-Performance Reconfigurable Computing
http://vivo.ufl.edu/individual/n38802,Environmental Protection Agency
http://vivo.ufl.edu/individual/n55219,Semperit Technische Produkte
http://vivo.ufl.edu/individual/n43058,"Siebein Associates, Inc. Gainesville, FL."
http://vivo.ufl.edu/individual/n460735,Predoctoral Internship in Clinical Psychology
http://vivo.ufl.edu/individual/n1172687085,Ohio State University Research Foundation
http://vivo.ufl.edu/individual/n6418965967,Psychological Record
http://vivo.ufl.edu/individual/n55478,Plant Pathology (China Agricultural University)
http://vivo.ufl.edu/individual/n9400198583,M and M Systems
http://vivo.ufl.edu/individual/n197594,Disaster Research Center
http://vivo.ufl.edu/individual/n1751184507,March of Dimes NE Florida Chapter
http://vivo.ufl.edu/individual/n108107,"General Surgery (North Shore University Hospital at Manhasset, NY)"
http://vivo.ufl.edu/individual/n64618,East Asian Languages and Literatures
http://vivo.ufl.edu/individual/n8239375989,Lepidopterists Society
http://vivo.ufl.edu/individual/n2923773231,Mehl/Biophile International
http://vivo.ufl.edu/individual/n618654930,Cepheid
http://vivo.ufl.edu/individual/n1030485436,King Faisal Specialist Hospital and Research
http://vivo.ufl.edu/individual/n2058180949,Gordon and Betty C Moore Foundation
http://vivo.ufl.edu/individual/n1808596152,University of Kiel
http://vivo.ufl.edu/individual/n8858840,Glades County Extension Office
http://vivo.ufl.edu/individual/n1914125501,Phytolab GmbH and Company Kg
http://vivo.ufl.edu/individual/n1320130843,City of Williston
http://vivo.ufl.edu/individual/n32419,Center for Gerontological Studies
http://vivo.ufl.edu/individual/n18768,Affiliated Veterinary Specialists
http://vivo.ufl.edu/individual/n24797,University of the South
http://vivo.ufl.edu/individual/n6626848036,Lawton Chiles Foundation
http://vivo.ufl.edu/individual/n472574033,Woolpert Inc
http://vivo.ufl.edu/individual/n86376,Spain Rehabilitation Center
http://vivo.ufl.edu/individual/n111308,The Morris Center
http://vivo.ufl.edu/individual/n96175,Center for Entrepreneurship and Innovation
http://vivo.ufl.edu/individual/n3730282454,National Agriculture and Water Research Center
http://vivo.ufl.edu/individual/n119914,Massey University
http://vivo.ufl.edu/individual/n4875787303,Irvington Institute for Medical Research
http://vivo.ufl.edu/individual/n6107972677,Stryker Biotech
http://vivo.ufl.edu/individual/n1056254318,Encor Biotechnology
http://vivo.ufl.edu/individual/n1366599956,Florida Institute for Family Involvement
http://vivo.ufl.edu/individual/n3261772869,American Peanut Shellers Association
http://vivo.ufl.edu/individual/n195785,Lenox Hill Hospital
http://vivo.ufl.edu/individual/n868449411,Pasteuria Bioscience
http://vivo.ufl.edu/individual/n5281463438,Morgridge Institute for Research
http://vivo.ufl.edu/individual/n8858849,Monroe County Extension Office
http://vivo.ufl.edu/individual/n423032,Business
http://vivo.ufl.edu/individual/n29693,Budapest University of Technology and Economics
http://vivo.ufl.edu/individual/n1635443510,Intelomed
http://vivo.ufl.edu/individual/n1433355326,Florida Department of Transp Office of Construction
http://vivo.ufl.edu/individual/n467295,Center for Health and the Built Environment
http://vivo.ufl.edu/individual/n2920625359,American Council on Education
http://vivo.ufl.edu/individual/n1201461138,Association Agrometerologists
http://vivo.ufl.edu/individual/n3253115086,Russell Sage Foundation
http://vivo.ufl.edu/individual/n36197,University of Tokyo
http://vivo.ufl.edu/individual/n2231827153,Spanish National Institute Agricultural and Food Research and Technolo
http://vivo.ufl.edu/individual/n9940233112,City of Tavares
http://vivo.ufl.edu/individual/n614506320,Cactus and Succulent Society of American
http://vivo.ufl.edu/individual/n9287999636,The Community Pharmacy Foundation
http://vivo.ufl.edu/individual/n2758023002,American Society of Echocardiography
http://vivo.ufl.edu/individual/n221338,LeBonheur Children's Medical Center Pharmacy
http://vivo.ufl.edu/individual/n115356,Association of University Anesthesiologists
http://vivo.ufl.edu/individual/n738139037,Mcq
http://vivo.ufl.edu/individual/n463638,Pittsburgh Steelers Football Club
http://vivo.ufl.edu/individual/n4058523093,"Institute Oceanografico, University Sao Paulo"
http://vivo.ufl.edu/individual/n732075921,Lilly USA
http://vivo.ufl.edu/individual/n3599551378,Anka Publisher
http://vivo.ufl.edu/individual/n946518439,Csu Fullerton Aux Serv Corporation
http://vivo.ufl.edu/individual/n4286061279,Pharmacotherapy Publications Inc
http://vivo.ufl.edu/individual/n47583,Nanomedex
http://vivo.ufl.edu/individual/n654894622,Royal Institute of Technology Stockholm
http://vivo.ufl.edu/individual/n422221,Linguistics and Literatures (University of Saigon)
http://vivo.ufl.edu/individual/n8131700948,University of Buffalo
http://vivo.ufl.edu/individual/n8858821,Indian River County Extension Office
http://vivo.ufl.edu/individual/n57137,University of Massachusetts Medical Center Coordinated Surgical Residency Program
http://vivo.ufl.edu/individual/n112060,College of Pharmacy (University of Tennessee)
http://vivo.ufl.edu/individual/n154660,Diagnostic Referral Laboratory
http://vivo.ufl.edu/individual/n6834028084,Celator Pharmaceuticals
http://vivo.ufl.edu/individual/n100220,Israeli Society of Dentistry for Children
http://vivo.ufl.edu/individual/n1059585355,L3 Communications Titan Group
http://vivo.ufl.edu/individual/n1738946192,Hazen and Sawyer
http://vivo.ufl.edu/individual/n85211,Good Samaritan Hospital of Maryland
http://vivo.ufl.edu/individual/n1874417969,Nec Corporation
http://vivo.ufl.edu/individual/n2025119622,Drager Medical Inc Na Drager
http://vivo.ufl.edu/individual/n491448224,Youngstown State University
http://vivo.ufl.edu/individual/n639890395,Edition Text Kritik Gmbh
http://vivo.ufl.edu/individual/n87088,Westmar College
http://vivo.ufl.edu/individual/n135116,Centre d'Etudes Atomiques
http://vivo.ufl.edu/individual/n14750,Maria Mitchell Observatory
http://vivo.ufl.edu/individual/n1565887209,Town of Micanopy
http://vivo.ufl.edu/individual/n8671431745,Esperion Therapeutics
http://vivo.ufl.edu/individual/n1778176502,US Department of Defense Missile Defense Agency
http://vivo.ufl.edu/individual/n48420,University of Virginia Affiliated Hospitals
http://vivo.ufl.edu/individual/n18283,International Conference on Alzheimer's Disease
http://vivo.ufl.edu/individual/n2121423953,City of Sanford
http://vivo.ufl.edu/individual/n953229456,Utah State University
http://vivo.ufl.edu/individual/n80734,Anesthesiology (University of South Florida)
