uri,issn,jname,atitle
http://vivo.ufl.edu/individual/n8516193820,1463-5003,Ocean Modelling,"Modeling Wave-Mud Interaction On the Central Chenier-Plain Coast, Western Louisiana Shelf, Usa"
http://vivo.ufl.edu/individual/n8516193820,1463-5003,Ocean Modelling,"Modeling Wave-Mud Interaction On the Central Chenier-Plain Coast, Western Louisiana Shelf, Usa"
http://vivo.ufl.edu/individual/n6159935023,1550-7998,Physical Review D,Exclusion of Exotic Top-Like Quarks With-4/3 Electric Charge Using Jet-Charge Tagging in Single-Lepton T(T)Over-Bar Events At Cdf
http://vivo.ufl.edu/individual/n8034736536,0264-3707,Journal of Geodynamics,"Shear-Wave Splitting Within the Southeastern Carpathian Arc, Transylvanian Basin, Romania"
http://vivo.ufl.edu/individual/n3627590753,0964-6906,Human Molecular Genetics,Cytosolic Proteins Lose Solubility as Amyloid Deposits in a Transgenic Mouse Model of Alzheimer-Type Amyloidosis
http://vivo.ufl.edu/individual/n8545810536,0065-7727,Abstracts of Papers of the American Chemical Society,Integrating Biological Physics Into the Undergraduate Advanced Laboratory
http://vivo.ufl.edu/individual/n8543573138,0276-7333,Organometallics,Effects of Boron-Containing Lewis Acids On Olefin Metathesis
http://vivo.ufl.edu/individual/n129421897,0953-8984,Journal of Physics-Condensed Matter,Adhesion: Role of Bulk Viscoelasticity and Surface Roughness
http://vivo.ufl.edu/individual/n7629014369,0960-9822,Current Biology,Better Fruits and Vegetables Through Sensory Analysis
http://vivo.ufl.edu/individual/n6124933586,0897-4756,Chemistry of Materials,"S Correlation Between Oxygen Vacancy, Microstrain, and Cation Distribution in Lithium-Excess Layered Oxides During the First Electrochemical Cycle"
http://vivo.ufl.edu/individual/n4526385525,1175-5326,Zootaxa,"A New Genus of Cardinalfish (Apogonidae: Percomorpha), Redescription of Archamia and Resemblances and Relationships With Kurtus (Kurtidae: Percomorpha)"
http://vivo.ufl.edu/individual/n4526385525,1175-5326,Zootaxa,"A New Genus of Cardinalfish (Apogonidae: Percomorpha), Redescription of Archamia and Resemblances and Relationships With Kurtus (Kurtidae: Percomorpha)"
http://vivo.ufl.edu/individual/n5428361596,1662-5161,Frontiers in Human Neuroscience,Modulation of Cortical-Subcortical Networks in Parkinson's Disease By Applied Field Effects
http://vivo.ufl.edu/individual/n1528105392,0195-9131,Medicine & science in sports & exercise,Effects of Resistance Exercise Training On Pain Severity and Physical Function in Obese Older Adults With Chronic Low Back Pain
http://vivo.ufl.edu/individual/n3188658868,0901-5027,International Journal of Oral & Maxillofacial Surgery,Variations in the Anatomical Dimensions of the Mandibular Ramus and the Presence of Third Molars: Its Effect On the Sagittal Split Ramus Osteotomy
http://vivo.ufl.edu/individual/n7843251575,0039-2499,Stroke,Burden of Blood Pressure-Related Alleles Is Associated With Larger Hematoma Volume and Worse Outcome in Intracerebral Hemorrhage
http://vivo.ufl.edu/individual/n4406700330,0022-1236,Journal of Functional Analysis,"On Liouville Systems At Critical Parameters, Part 1: One Bubble"
http://vivo.ufl.edu/individual/n8132388163,0892-6638,Faseb Journal,Longitudinal Evaluation of Estimated Calorie and Protein Intake in Patients On Ketogenic Therapy for Seizures
http://vivo.ufl.edu/individual/n9907852345,0022-300X,Journal of Nematology,Summary of Methyl Bromide Alternatives Research in Florida Strawberries
http://vivo.ufl.edu/individual/n7754148022,0888-5885,Industrial and Engineering Chemistry Research,"Rebuttal To ""Comments On ""Boiling Points of Ternary Azeotropic Mixtures Modeled With the Use of the Universal Solvation Equation and Neural Networks'"""
http://vivo.ufl.edu/individual/n1809938751,1936-5209,Journal of Plant Registrations,Registration of `Cp 04-1935' Sugarcane
http://vivo.ufl.edu/individual/n2088963001,1475-2875,Malaria Journal,Evaluation of Circumsporozoite Protein of Plasmodium Vivax To Estimate Its Prevalence in the Republic of Korea: An Observational Study of Incidence
http://vivo.ufl.edu/individual/n9945869069,0301-4215,Energy Policy,Life-Cycle Energy of Residential Buildings in China
http://vivo.ufl.edu/individual/n6087890445,1098-0121,Physical Review B,Electric Field Driven Dynamic Percolation in Electronically Phase Separated (La0.4Pr0.6)(0.67)Ca0.33Mno3 Thin Films
http://vivo.ufl.edu/individual/n4096517257,0033-3158,Psychopharmacologia,A Critical Examination of Best Dose Analysis for Determining Cognitive-Enhancing Potential of Drugs: Studies With Rhesus Monkeys and Computer Simulations
http://vivo.ufl.edu/individual/n4780463410,0031-949X,Phytopathology,Pecan Truffles: Cultivating a New Commodity
http://vivo.ufl.edu/individual/n2731992273,0195-6671,Cretaceous Research,Extreme Diversity of Decapod Crustaceans From the Mid-Cretaceous (Late Albian) of Spain: Implications for Cretaceous Decapod Paleoecology
http://vivo.ufl.edu/individual/n9765448493,0891-6640,Journal of Veterinary and Internal Medicine,Effect of N-Butylscopolammonium Bromide On Enema Retention in Healthy Anesthetized Foals
http://vivo.ufl.edu/individual/n470521841,0741-5214,Journal of Vascular Surgery,Treatment of Acute Visceral Aortic Pathology With Fenestrated/Branched Endovascular Repair in High-Surgical-Risk Patients
http://vivo.ufl.edu/individual/n1748792364,0161-3499,Veterinary Surgery,Gastrocnemius Tendon Strain in a Dog Treated With Autologous Mesenchymal Stem Cells and a Custom Orthosis
http://vivo.ufl.edu/individual/n6366402244,2050-750X,Journal of Materials Chemistry B,Preservation of Capillary-Beds in Rat Lung Tissue Using Optimized Chemical Decellularization
http://vivo.ufl.edu/individual/n4944095574,0093-691X,Theriogenology,Innate Immune Gene Variation and Differential Susceptibility To Uterine Diseases in Holstein Cows
http://vivo.ufl.edu/individual/n1280235170,1062-6050,Journal of Athletic Training,National Athletic Trainers' Association Position Statement: Lightning Safety for Athletics and Recreation
http://vivo.ufl.edu/individual/n7537627926,0165-2176,Veterinary Quarterly,Point Prevalence and Incidence of Mycobacterium Tuberculosis Complex in Captive Elephants in the United States of America
http://vivo.ufl.edu/individual/n1195247851,0960-8524,Bioresource Technology,Preparation and Characterization of a Novel Magnetic Biochar for Arsenic Removal
http://vivo.ufl.edu/individual/n563418888,0038-0717,Soil Biology and Biochemistry,Exotic Earthworms Alter Soil Microbial Community Composition and Function
http://vivo.ufl.edu/individual/n4763910647,0952-3367,International Journal of the History of Sport,"`the Whole Place Is in Pandemonium': Dick Tiger Versus Gene Fullmer Iii, and the Consumption of Boxing in Nigeria"
http://vivo.ufl.edu/individual/n1477017109,1090-0233,Veterinary Journal,In Vivo Femorotibial Subluxation During Weight-Bearing and Clinical Outcome Following Tibial Tuberosity Advancement for Cranial Cruciate Ligament Insufficiency in Dogs
http://vivo.ufl.edu/individual/n8420778407,0022-0493,Journal of Economic Entomology,Population Genetics of Invasive Bemisia Tabaci (Hemiptera: Aleyrodidae) Cryptic Species in the United States Based On Microsatellite Markers
http://vivo.ufl.edu/individual/n6436899014,0028-3878,Neurology,Teaching Neuroimages: Hypomelanosis of Ito
http://vivo.ufl.edu/individual/n2758441194,0301-0511,Biological Psychology,The Impact of Emotion On the Perception of Graded Magnitudes of Respiratory Resistive Loads
http://vivo.ufl.edu/individual/n1397607133,0148-396X,Neurosurgery,"Focal Transnasal Approach To the Upper, Middle, and Lower Clivus"
http://vivo.ufl.edu/individual/n9154197528,0278-4343,Continental Shelf Research,Floc Variability Under Changing Turbulent Stresses and Sediment Availability On a Wave Energetic Muddy Shelf
http://vivo.ufl.edu/individual/n1499199230,0360-3016,International Journal of Radiation Oncology * Biology * Physics,Cost-Effectiveness Research and Radiation Oncology: An Analysis of the Published Literature
http://vivo.ufl.edu/individual/n8999444104,0892-6638,Faseb Journal,Selective Activation of Respiratory Thoracic Efferents in the Spinal Cord of the in Situ Rat Preparation
http://vivo.ufl.edu/individual/n8130540588,1053-8119,NeuroImage,Neuroimaging in Aphasia Treatment Research: Consensus and Practical Guidelines for Data Analysis
http://vivo.ufl.edu/individual/n9974209550,0264-410X,Vaccine,Oncolytic Myxoma Virus: the Path To Clinic
http://vivo.ufl.edu/individual/n9990091582,0040-4039,Tetrahedron Letters,Non-Phosgene Route To Unsymmetrical Ureas From N-Cbz-Alpha-Amino Acid Amides
http://vivo.ufl.edu/individual/n7546867385,0021-8855,Journal of Applied Behavior Analysis,Internet-Based Contingency Management Increases Walking in Sedentary Adults
http://vivo.ufl.edu/individual/n5067183842,0890-037X,Weed Technology,Early Postemergence Control of Yellow Woodsorrel (Oxalis Stricta) With Residual Herbicides
http://vivo.ufl.edu/individual/n626530459,0014-3820,Evolution,Recurrent Evolution of Dioecy in Bryophytes
http://vivo.ufl.edu/individual/n6911580956,1932-6203,PLoS One,Is Granger Causality a Viable Technique for Analyzing Fmri Data?
http://vivo.ufl.edu/individual/n5670536961,0021-9525,Journal of Cell Biology,A Mammalian Kash Domain Protein Coupling Meiotic Chromosomes To the Cytoskeleton
http://vivo.ufl.edu/individual/n9952440814,1477-8920,Journal of Water and Health,"Improving Service Delivery of Water, Sanitation, and Hygiene in Primary Schools: a Cluster-Randomized Trial in Western Kenya"
http://vivo.ufl.edu/individual/n8919807497,1400-0350,Journal of Coastal Conservation,"Room To Move? Threatened Shorebird Habitat in the Path of Sea Level Rise-Dynamic Beaches, Multiple Users, and Mixed Ownership: a Case Study From Rhode Island, Usa"
http://vivo.ufl.edu/individual/n4579845091,0277-6715,Statistics in Medicine,Rank-Based Principal Stratum Sensitivity Analyses
http://vivo.ufl.edu/individual/n9986493563,0022-538X,Journal of Virology,Inhibition of Middle East Respiratory Syndrome Coronavirus Infection By Anti-Cd26 Monoclonal Antibody
http://vivo.ufl.edu/individual/n2122358932,1078-9669,Hvacandr Research,An Ammonia-Water Mixture Properties Correlation for Efficient Two-Phase Computations
http://vivo.ufl.edu/individual/n4943221570,0583-6050,Acta Carsologica,Do Carbonate Karst Terrains Affect the Global Carbon Cycle?
http://vivo.ufl.edu/individual/n9550165677,0031-949X,Phytopathology,Pan-Genome Analysis of Xanthomonas Citri Subsp Citri Provides Insights Into Bacterial Evolution and Pathogenicity
http://vivo.ufl.edu/individual/n5837370601,2169-9275,Journal of Geophysical Research-Oceans,Three-Dimensional Mixture Simulations of Flow Over Dynamic Rippled Beds
http://vivo.ufl.edu/individual/n7606223795,0018-5345,Hortscience,Branching and Blind Node Incidence in Interspecific Backcross Families of Peach
http://vivo.ufl.edu/individual/n2397710934,1522-7219,Infant and Child Development,Effects of Deception On Children's Understanding of Second-Order False Belief
http://vivo.ufl.edu/individual/n6647149852,1098-0121,Physical Review B,Quantum Phase Transitions in a Pseudogap Anderson-Holstein Model
http://vivo.ufl.edu/individual/n7917219899,0167-5273,International Journal of Cardiology,Association of Cardiac Events With Coronary Artery Disease Detected By 64-Slice Or Greater Coronary Ct Angiography: a Systematic Review and Meta-Analysis
http://vivo.ufl.edu/individual/n1970724756,1545-5009,Pediatric blood & cancer,Improvements in Overall Survival (Os) in Children With Newly Diagnosed Acute Lymphoblastic Leukemia (All) Enrolled in Children's Oncology Group (Cog) Trials in 2000-05 Vs. 2006-09
http://vivo.ufl.edu/individual/n4985124551,0261-5177,Tourism Management,"Tourism in Brazil: Environment, Management and Segments"
http://vivo.ufl.edu/individual/n8067318632,2090-8083,Parkinsons Disease,The Current State and Needs of North American Movement Disorders Fellowship Programs
http://vivo.ufl.edu/individual/n1140934545,0016-9013,The gerontologist,Aging in Popular Culture: the Presenter and the Subject Matter
http://vivo.ufl.edu/individual/n6263618259,1099-8004,Biological Research for Nursing,Effects On Postoperative Salivary Cortisol of Relaxation/Music and Patient Teaching About Pain Management
http://vivo.ufl.edu/individual/n8302277657,1354-523X,Oral Diseases,Prevalence of Oral Lesions of Autoimmune Etiology in Patients With Primary Sjogren's Syndrome
http://vivo.ufl.edu/individual/n9591324755,1945-7359,American Journal of Health Behavior,Associations Between Bar Patron Alcohol Intoxication and Tobacco Smoking
http://vivo.ufl.edu/individual/n9883634860,0090-4295,Urology,Urethroplasty Practice and Surveillance Patterns: a Survey of Reconstructive Urologists
http://vivo.ufl.edu/individual/n9179661371,0015-4040,Florida Entomologist,Temperature-Dependent Reproductive and Life Table Parameters of Elasmopalpus Lignosellus (Lepidoptera: Pyralidae) On Sugarcane
http://vivo.ufl.edu/individual/n6506319354,1934-1482,PM&R Journal,Factors Associated With Home Discharge After Rehabilitation Among Male Veterans With Lower Extremity Amputation
http://vivo.ufl.edu/individual/n5060111711,1548-3924,International Journal of Data Warehousing and Mining,Cube Algebra: a Generic User-Centric Model and Query Language for Olap Cubes
http://vivo.ufl.edu/individual/n9507115377,0004-637X,Astrophysical Journal,Mock Observations of Blue Stragglers in Globular Cluster Models
http://vivo.ufl.edu/individual/n4432448541,0892-6638,Faseb Journal,Genetically Engineered Mesenchymal Stem Cells That Overexpress Ace2 Or Angiotensin-(1-7) Show Enhanced Nitric-Oxide Production
http://vivo.ufl.edu/individual/n2963908863,0021-8715,Journal of American Folklore,Music as Social Life: the Politics of Participation
http://vivo.ufl.edu/individual/n8469885908,0003-889X,Archiv Der Mathematik,"Characters, Fields, Schur Indices and Divisibility"
http://vivo.ufl.edu/individual/n9169022653,0065-7727,Abstracts of Papers of the American Chemical Society,First-Principles Studies of Photoinduced Charge Transfer in Functionalized Carbon Nanotubes
http://vivo.ufl.edu/individual/n329485077,0922-680X,Journal of Regulatory Economics,Price Effects of Independent Transmission System Operators in the United States Electricity Market
http://vivo.ufl.edu/individual/n6754799767,0098-7484,Journal of the American Medical Association,Use of Advanced Treatment Technologies Among Men At Low Risk of Dying From Prostate Cancer
http://vivo.ufl.edu/individual/n7752627457,2191-9151,Mechanical Sciences,A New Variable Stiffness Suspension System: Passive Case
http://vivo.ufl.edu/individual/n8884227262,1359-7345,Chemical Communications,A Vitamin-Responsive Mesoporous Nanocarrier With Dna Aptamer-Mediated Cell Targeting
http://vivo.ufl.edu/individual/n1933847413,0920-1211,Epilepsy Research,Reduced Densities of Parvalbumin- and Somatostatin-Expressing Interneurons in Experimental Cortical Dysplasia and Heterotopia in Early Postnatal Development
