uri,issn,jname,atitle
http://vivo.ufl.edu/individual/n6492363981,0002-9440,The American journal of pathology,"Novel Protective Properties of Igfbp-3 Result in Enhanced Pericyte Ensheathment, Reduced Microglial Activation, Increased Microglial Apoptosis, and Neuronal Protection After Ischemic Retinal Injury"
http://vivo.ufl.edu/individual/n5473237327,0360-3016,International Journal of Radiation Oncology * Biology * Physics,Proton Therapy in Craniopharyngioma: New Opportunity for Minimizing Radiation Sequelae
http://vivo.ufl.edu/individual/n3759368908,0011-183X,Crop Science,An Enhanced Method of Tracking Divot Recovery in Turfgrass
http://vivo.ufl.edu/individual/n6677157768,0045-6535,Chemosphere,Toxicity and Bioaccumulation of Biosolids-Borne Triclocarban (Tcc) in Terrestrial Organisms
http://vivo.ufl.edu/individual/n7956149195,0031-9422,Phytochemistry,"Pitipeptolides C-F, Antimycobacterial Cyclodepsipeptides From the Marine Cyanobacterium Lyngbya Majuscula From Guam"
http://vivo.ufl.edu/individual/n4081395699,0360-3016,International Journal of Radiation Oncology * Biology * Physics,Early Outcomes for Pancreatic Cancer Patients Treated With Proton Therapy
http://vivo.ufl.edu/individual/n8777288823,1478-6354,Arthritis Research & Therapy,Defective Response of Cd4(+) T Cells To Retinoic Acid and Tgf Beta in Systemic Lupus Erythematosus
http://vivo.ufl.edu/individual/n658865091,0028-4793,New England Journal of Medicine,Response-Guided Telaprevir Combination Treatment for Hepatitis C Virus Infection
http://vivo.ufl.edu/individual/n7327897511,0036-1429,Siam Journal On Numerical Analysis,Analysis of the Dpg Method for the Poisson Equation
http://vivo.ufl.edu/individual/n3673215967,1461-023X,Ecology Letters,Robust Scaling in Ecosystems and the Meltdown of Patch Size Distributions Before Extinction
http://vivo.ufl.edu/individual/n1564270105,0363-6119,"American Journal of Physiology: Regulatory, Integrative and Comparative Physiology",Adrenergic Control of Vascular Resistance Varies in Muscles Composed of Different Fiber Types: Influence of the Vascular Endothelium
http://vivo.ufl.edu/individual/n1856317151,1051-0761,Ecological Applications,Decoupling the Effects of Logging and Hunting On An Afrotropical Animal Community
http://vivo.ufl.edu/individual/n4627073465,0012-1797,Diabetes,Induction of Mixed Chimerism With Mhc-Mismatched But Not Matched Bone Marrow Transplants Results in Thymic Deletion of Host-Type Autoreactive T-Cells in Nod Mice
http://vivo.ufl.edu/individual/n2287969251,0022-2291,Journal of Low Temperature Physics,Dielectric Constant Measurements of Solid (4)He
http://vivo.ufl.edu/individual/n7654301200,0003-6951,Applied Physics Letters,Monoclinic Crystal Structure of Polycrystalline Na(0.5)Bi(0.5)Tio(3)
http://vivo.ufl.edu/individual/n1913658175,1385-2728,Current Organic Chemistry,Pyrene Excimer for Dna Sensors
http://vivo.ufl.edu/individual/n48909356,0002-8614,Journal of the American Geriatrics Society,A Successfully Treated Case of Sulfamethoxazole-Trimethoprim Induced Toxic Epidermal Necrolysis in An Elderly Patient
http://vivo.ufl.edu/individual/n8899328334,0378-1097,FEMS Microbiology Letters,Transcriptional Repressor Rex Is Involved in Regulation of Oxidative Stress Response and Biofilm Formation By Streptococcus Mutans
http://vivo.ufl.edu/individual/n8329299759,0021-8693,Journal of Algebra,Some Simple Modules for Classical Groups and P-Ranks of Orthogonal and Hermitian Geometries
http://vivo.ufl.edu/individual/n1292672569,1526-9914,Journal of Applied Clinical Medical Physics,Dosimetric Characterization of Whole Brain Radiotherapy of Pediatric Patients Using Modulated Proton Beams
http://vivo.ufl.edu/individual/n3732243903,0276-7333,Organometallics,Bulky Acyclic Aminooxycarbene Ligands
http://vivo.ufl.edu/individual/n7427656318,1932-6203,PLoS One,Diffusion-Weighted Mri and Quantitative Biophysical Modeling of Hippocampal Neurite Loss in Chronic Stress
http://vivo.ufl.edu/individual/n3777286492,0002-9122,American Journal of Botany,Context-Dependent Recruitment of Guettarda Viburnoides in a Neotropical Forest-Savanna Mosaic
http://vivo.ufl.edu/individual/n4693905233,0741-5400,Journal of Leukocyte Biology,Developmental Regulation of P-Glycoprotein Activity Within Thymocytes Results in Increased Anti-Hiv Protease Inhibitor Activity
http://vivo.ufl.edu/individual/n3069704325,0003-2999,Anesthesia and Analgesia,Point of Care Devices Should Not Be Relied Upon for Perioperative Glucose Measurement
http://vivo.ufl.edu/individual/n6324716885,0272-9490,The American Journal of Occupational Therapy,Review of Occupational Therapy Research in the Practice Area of Children and Youth
http://vivo.ufl.edu/individual/n8799975901,0033-3549,Public health reports,Healthy Workplaces: the Effects of Nature Contact At Work On Employee Stress and Health
http://vivo.ufl.edu/individual/n1501027020,0094-2405,Medical Physics,A Handheld Fluorescence Molecular Tomography System for Intraoperative Optical Imaging of Tumor Margins
http://vivo.ufl.edu/individual/n4093895393,1530-437X,IEEE Sensors Journal,A Low-Power Low-Noise Dual-Chopper Amplifier for Capacitive Cmos-Mems Accelerometers
http://vivo.ufl.edu/individual/n3260473545,1937-3341,Tissue Engineering Part a,Dense Fibrillar Collagen Matrices Sustain Osteoblast Phenotype in Vitro and Promote Bone Formation in Rat Calvaria Defect
http://vivo.ufl.edu/individual/n637298949,0022-3530,Journal of Petrology,Perspective On the Genesis of E-Morb From Chemical and Isotopic Heterogeneity At 9-10 Degrees N East Pacific Rise
http://vivo.ufl.edu/individual/n2449294276,0012-1797,Diabetes,The Unconventional Role of Acid Sphingomyelinase in Regulation of Retinal Microangiopathy in Diabetic Human and Animal Models
http://vivo.ufl.edu/individual/n4641251793,0018-8158,Hydrobiologia,"Composition, Size, and Biomass of Zooplankton in Large Productive Florida Lakes"
http://vivo.ufl.edu/individual/n5491142991,0003-2999,Anesthesia and Analgesia,Medication Shortages: Are We the Iron Chefs Or Our Own Worst Enemies?
http://vivo.ufl.edu/individual/n5672921922,0034-6861,Reviews of Modern Physics,Superconductivity in Iron Compounds
http://vivo.ufl.edu/individual/n1640224196,0035-8711,Monthly Notices of the Royal Astronomical Society,"Integral Field Spectroscopy of Local Lcbgs: Ngc 7673, a Case Study. Physical Properties of Star-Forming Regions"
http://vivo.ufl.edu/individual/n5796300603,0004-637X,Astrophysical Journal,Extended X-Ray Emission in the Vicinity of the Microquasar Ls 5039: Pulsar Wind Nebula?
http://vivo.ufl.edu/individual/n1985745894,1943-0264,Cold Spring Harbor Perspectives in Biology,Developments in Rna Splicing and Disease
http://vivo.ufl.edu/individual/n8334219897,0009-840X,Classical Review,Ctesias' History of Persia. Tales of the Orient
http://vivo.ufl.edu/individual/n3085036341,1044-5110,Atomization and Sprays,Extrapolation of Droplet Catch Measurements in Aerosol Application Treatments
http://vivo.ufl.edu/individual/n6587146040,0931-2048,Journal of Applied Entomology,Guava Leaf Volatiles and Dimethyl Disulphide Inhibit Response of Diaphorina Citri Kuwayama To Host Plant Volatiles
http://vivo.ufl.edu/individual/n3370923220,0145-6008,Alcoholism: Clinical and Experimental Research,Importance of Subjective Intoxication in Determining Behavioral Effects of Low Alcohol Doses
http://vivo.ufl.edu/individual/n8333768865,0340-5354,Journal of Neurology,Mixed Results for Gpi-Dbs in the Treatment of Cranio-Facial and Cranio-Cervical Dystonia Symptoms
http://vivo.ufl.edu/individual/n5982815416,1941-8264,Lithosphere,Paleoproterozoic Evolution of the Farmington Zone: Implications for Terrane Accretion in Southwestern Laurentia
http://vivo.ufl.edu/individual/n9432926935,0303-6898,Scandinavian Journal of Statistics,Quasi-Symmetric Graphical Log-Linear Models
http://vivo.ufl.edu/individual/n4185968274,2150-5594,Virulence,Campylobacter Capsule and Lipooligosaccharide Confer Resistance To Serum and Cationic Antimicrobials
http://vivo.ufl.edu/individual/n4771132999,1520-7552,Diabetes-Metabolism Research and Reviews,Administration of Recombinant Human Thioredoxin-1 Significantly Delays and Prevents Autoimmune Diabetes in Nonobese Diabetic Mice Through Modulation of Autoimmunity
http://vivo.ufl.edu/individual/n3960770111,0020-1669,Inorganic Chemistry,A New Family of Nonanuclear Lanthanide Clusters Displaying Magnetic and Optical Properties
http://vivo.ufl.edu/individual/n7576600800,0897-5264,Journal of College Student Development,Outcomes of a Suicide Prevention Gatekeeper Training On a University Campus
http://vivo.ufl.edu/individual/n6184353643,0360-3016,International Journal of Radiation Oncology * Biology * Physics,"Consideration of Dose Limits for Organs At Risk of Thoracic Radiotherapy: Atlas for Lung, Proximal Bronchial Tree, Esophagus, Spinal Cord, Ribs, and Brachial Plexus"
http://vivo.ufl.edu/individual/n815478253,1695-6133,Geologica Acta,"Geochemistry and Petrology of Three Granitoid Rock Cores From the Nicaraguan Rise, Caribbean Sea: Implications for Its Composition, Structure and Tectonic Evolution"
http://vivo.ufl.edu/individual/n5718818935,0730-8000,Journal of Shellfish Research,"Fresh and Frozen: Impacts of Severe Winters On Green Mussel, Perna Viridis, Distribution in the Southeastern United States."
http://vivo.ufl.edu/individual/n284935077,0022-4006,Journal of Public Health Dentistry,"Exploring Awareness, Attitudes, and Perceived Role Among Oral Health Providers Regarding Hpv-Related Oral Cancers"
http://vivo.ufl.edu/individual/n5225189365,1040-8738,Current Opinion in Ophthalmology,Expanding Indications for the Boston Keratoprosthesis
http://vivo.ufl.edu/individual/n791847900,0022-3263,The Journal of Organic Chemistry,Benzotriazole-Mediated Syntheses of Depsipeptides and Oligoesters
http://vivo.ufl.edu/individual/n1759476767,0168-1923,Agricultural and Forest Meteorology,Assessing Net Ecosystem Carbon Exchange of U.S. Terrestrial Ecosystems By Integrating Eddy Covariance Flux Measurements and Satellite Observations
http://vivo.ufl.edu/individual/n2764182671,0191-2917,Plant Disease,Cucurbit Yellow Stunting Disorder Virus Detected in Pigweed in Florida
http://vivo.ufl.edu/individual/n6041309516,0013-7227,Endocrinology,"Teriparatide {[}Rhpth (1-34)], But Not Strontium Ranelate, Demonstrated Bone Anabolic Efficacy in Mature, Osteopenic, Ovariectomized Rats"
http://vivo.ufl.edu/individual/n2064781778,1541-6933,Neurocritical Care,Critical Care Management of Patients Following Aneurysmal Subarachnoid Hemorrhage: Recommendations From the Neurocritical Care Society'S Multidisciplinary Consensus Conference
http://vivo.ufl.edu/individual/n8123131408,1060-0280,The Annals of pharmacotherapy,Selective Serotonin Reuptake Inhibitor Treatment and Depression Are Associated With Poststroke Mortality
http://vivo.ufl.edu/individual/n9946273081,0018-9294,IEEE Transactions on Bio-medical Engineering Bio-medical Engineering Group,Special Section On Grand Challenges in Neuroengineering
http://vivo.ufl.edu/individual/n2338862367,0277-5387,Polyhedron,"A Ni(Ii) Cubane With a Ligand Derived From a Unique Metal Ion-Promoted, Crossed-Aldol Reaction of Acetone With Di-2-Pyridyl Ketone"
http://vivo.ufl.edu/individual/n4883770399,0018-9464,IEEE Transactions On Magnetics,Experimental Demonstration of An Electrodynamic Transformer
http://vivo.ufl.edu/individual/n1763001023,0198-8859,Human Immunology,Human Leukocyte Antigen Sensitization After Transplant Loss: Timing of Antibody Detection and Implications for Prevention
http://vivo.ufl.edu/individual/n1211616066,0363-8111,Public Relations Review,How Organizations Framed the 2009 H1N1 Pandemic Via Social and Traditional Media: Implications for Us Health Communicators
http://vivo.ufl.edu/individual/n8655779746,0010-9452,Cortex,Frontal Lobe Damage Impairs Process and Content in Semantic Memory: Evidence From Category-Specific Effects in Progressive Non-Fluent Aphasia
http://vivo.ufl.edu/individual/n3602173684,0022-2437,Journal of Marketing Research,Using Loan Plus Lender Literacy Information To Combat One-Sided Marketing of Debt Consolidation Loans
http://vivo.ufl.edu/individual/n6840351095,1015-8987,Cellular Physiology and Biochemistry,Substrate-Dependent Interference of Carbonic Anhydrases With the Glutamine Transporter Snat3-Induced Conductance
http://vivo.ufl.edu/individual/n4368312478,0022-2372,Journal of Mammalogy,"Effects of Predation, Fire, and Supplemental Feeding On Populations of Two Species of Peromyscus Mice"
http://vivo.ufl.edu/individual/n4577824436,0002-9440,The American journal of pathology,"Osteopontin Modulates Inflammation, Mucin Production, and Gene Expression Signatures After Inhalation of Asbestos in a Murine Model of Fibrosis"
http://vivo.ufl.edu/individual/n2821069686,1545-9683,Neurorehabilitation and Neural Repair,Enhanced Left-Finger Deftness Following Dominant Upper- and Lower-Limb Amputation
http://vivo.ufl.edu/individual/n4978806780,8750-7587,Journal of Applied Physiology,Blood Pressure Changes Alter Tracheobronchial Cough: Computational Model of the Respiratory-Cough Network and in Vivo Experiments in Anesthetized Cats
http://vivo.ufl.edu/individual/n2510323175,1058-4838,Clinical Infectious Diseases,Evidence for Subclinical Avian Influenza Virus Infections Among Rural Thai Villagers
http://vivo.ufl.edu/individual/n5078797626,0099-2240,Applied and Environmental Microbiology,Molecular Characterization of Copper Resistance Genes From Xanthomonas Citri Subsp Citri and Xanthomonas Alfalfae Subsp Citrumelonis
http://vivo.ufl.edu/individual/n2205164046,0031-9155,Physics in Medicine and Biology,Response Functions for Computing Absorbed Dose To Skeletal Tissues From Neutron Irradiation
http://vivo.ufl.edu/individual/n4704924611,0041-1132,Transfusion,The Impact of Increasing the Pre-Processing Total Nucleated Cell Count Banking Threshold On Racial and Ethnic Diversity in Cord Blood Banking
http://vivo.ufl.edu/individual/n8765705294,0032-5791,Poultry science,"Sodium Metasilicate Affects Antimicrobial, Sensory, Physical, and Chemical Characteristics of Fresh Commercial Chicken Breast Meat Stored At 4 Degrees C for 9 Days"
http://vivo.ufl.edu/individual/n6003383158,0039-2499,Stroke,Apoe Genotype Predicts Hematoma Volume and Expansion in Intracerebral Hemorrhage
http://vivo.ufl.edu/individual/n3795022897,1054-139X,Journal of Adolescent Health,Receiving Treatment for Attention-Deficit Hyperactivity Disorder: Do the Perspectives of Adolescents Matter?
