uri,issn,jname,atitle
http://vivo.ufl.edu/individual/n116460762,0094-3509,The journal of family practice,A new glucose monitoring option.
http://vivo.ufl.edu/individual/n975958692,0163-769X,Endocrine Reviews,Osteoporosis and Osteopenia in Both Early and Late Parkinson's Disease in Men.
http://vivo.ufl.edu/individual/n3305161409,0023-6438,Lwt-Food Science and Technology,Rheological Properties of Angel Food Cake Made With Ph Unfolded and Refolded Egg Albumen
http://vivo.ufl.edu/individual/n5535436702,0142-9612,Biomaterials,Contributions of Surface Topography and Cytotoxicity To the Macrophage Response To Zinc Oxide Nanorods
http://vivo.ufl.edu/individual/n8876302357,0098-8472,Environmental and Experimental Botany,Assessment of N(2) Fixation Capability of Native Legumes From the Longleaf Pine-Wiregrass Ecosystem
http://vivo.ufl.edu/individual/n4928843397,0002-8762,American Historical Review,1989: the Struggle To Create Post-Cold War Europe.
http://vivo.ufl.edu/individual/n9137268864,1566-0621,Conservation Genetics,"Genetic Composition, Population Structure and Phylogeography of the Loggerhead Sea Turtle: Colonization Hypothesis for the Brazilian Rookeries"
http://vivo.ufl.edu/individual/n9598228286,0194-911X,Hypertension,Macrophage Migration Inhibitory Factor in the Paraventricular Nucleus Plays a Major Role in the Sympathoexcitatory Response To Salt
http://vivo.ufl.edu/individual/n6914894850,0025-5564,Mathematical Biosciences,Oscillations in a Size-Structured Prey-Predator Model
http://vivo.ufl.edu/individual/n5283230550,0021-9606,The Journal of Chemical Physics,Logarithm Second-Order Many-Body Perturbation Method for Extended Systems
http://vivo.ufl.edu/individual/n4396538707,0399-0974,Cybium,First Records of the Pipefishes Minyichthys Myersi and Micrognathus Andersonii From the Society Islands
http://vivo.ufl.edu/individual/n3514887212,0959-9428,Journal of Materials Chemistry,Near-Infrared Absorbing and Luminescent Gold Speckled Silica Nanoparticles for Photothermal Therapy
http://vivo.ufl.edu/individual/n5457357208,1550-4859,Acm Transactions On Sensor Networks,A Computational Geometry Method for Localization Using Differences of Distances
http://vivo.ufl.edu/individual/n5291707063,0022-3263,The Journal of Organic Chemistry,Amino Acyl Conjugates of Nitrogen Heterocycles as Potential Pharmacophores
http://vivo.ufl.edu/individual/n117040,1759-4758,Nature Reviews Neurology,The secretases: enzymes with therapeutic potential in Alzheimer disease
http://vivo.ufl.edu/individual/n348274007,0006-3363,Biology of Reproduction,"Expression Profiling of Fibroblast Growth Factor Receptors (Fgfrs) and Fgf4, and Their Roles During Pre- and Pen-Implantation Embryonic Development in the Bovine."
http://vivo.ufl.edu/individual/n8038318799,0049-8254,Xenobiotica,Inhibitory Effects of Commonly Used Herbal Extracts On Ugt1A1 Enzyme Activity
http://vivo.ufl.edu/individual/n3793530353,0020-7608,International Journal of Quantum Chemistry,Computational Studies of the Optical Properties of Silicon Compounds Bonding To Silver Atoms and With Group III and V Substituents
http://vivo.ufl.edu/individual/n1215320449,0148-5598,Journal of Medical Systems,Benchmarking electronic medical records initiatives in the US: a conceptual model.
http://vivo.ufl.edu/individual/n6906653370,0014-2336,Euphytica,Implementation of Simple Sequence Repeat Markers To Genotype Florida Strawberry Varieties
http://vivo.ufl.edu/individual/n326530030,0264-6021,Biochemical Journal,Inhibition of the Mitochondrial Permeability Transition By Protein Kinase a in Rat Liver Mitochondria and Hepatocytes
http://vivo.ufl.edu/individual/n8287950397,1543-3633,Cognitive and Behavioral Neurology,Anxiety Affects Working Memory Only in Left Hemibody Onset Parkinson Disease Patients
http://vivo.ufl.edu/individual/n9050392787,0033-4545,Pure and Applied Chemistry,"Electrospun Materials for Energy Harvesting, Conversion, and Storage: a Review"
http://vivo.ufl.edu/individual/n7693579028,0029-6651,Proceedings of the Nutrition Society,"Transcription Factors, Regulatory Elements and Nutrient-Gene Communication"
http://vivo.ufl.edu/individual/n6421473827,0190-4167,Journal of Plant Nutrition,Growth and Mineral Nutrition Are Affected By Substrate Type and Salt Stress in Seedlings of Two Contrasting Citrus Rootstocks
http://vivo.ufl.edu/individual/n6638483327,1537-6494,Mechanics of Advanced Materials and Structures,Effect of Thermal Stresses On the Failure Criteria of Fiber Composites
http://vivo.ufl.edu/individual/n9453291750,0018-506X,Hormones and Behavior,Stress Coping Styles and Singing Behavior in the Short-Tailed Singing Mouse (Scotinomys Teguina)
http://vivo.ufl.edu/individual/n3177250676,0002-9440,The American journal of pathology,Plasmepsin 4-Deficient Plasmodium Berghei Are Virulence Attenuated and Induce Protective Immunity Against Experimental Malaria
http://vivo.ufl.edu/individual/n3349632184,1932-6203,PLoS One,Antiretroviral Therapy Optimisation Without Genotype Resistance Testing: a Perspective On Treatment History Based Models
http://vivo.ufl.edu/individual/n2438948257,1536-1233,IEEE Transactions On Mobile Computing,Sip-Based Ims Signaling Analysis for Wimax-3G Interworking Architectures
http://vivo.ufl.edu/individual/n9608925669,0304-3800,Ecological Modelling,Uncertainty Characterization for Emergy Values
http://vivo.ufl.edu/individual/n3847532207,1559-2723,Estuaries and Coasts,Multiscale Diversity in the Marshes of the Georgia Coastal Ecosystems Lter
http://vivo.ufl.edu/individual/n152940521,1550-7998,Physical Review D,"Study of Psi(2S) Decays To Gamma P(P)Over-Bar, Pi(0) P(P)Over-Bar, and Eta P(P)Over-Bar, and Search for P(P)Over-Bar Threshold Enhancements"
http://vivo.ufl.edu/individual/n4309228146,0029-7844,Obstetrics and gynecology,Levonorgestrel-Releasing Intrauterine System Or Medroxyprogesterone for Heavy Menstrual Bleeding: a Randomized Controlled Trial Reply
http://vivo.ufl.edu/individual/n3568029788,0066-4804,Antimicrobial Agents and Chemotherapy,Ampg Gene of Pseudomonas Aeruginosa and Its Role in Beta-Lactamase Expression
http://vivo.ufl.edu/individual/n6831881098,0923-4861,Wetlands Ecology and Management,"Characteristic Community Structure of Florida's Subtropical Wetlands: the Florida Wetland Condition Index for Depressional Marshes, Depressional Forested, and Flowing Water Forested Wetlands"
http://vivo.ufl.edu/individual/n33849,0270-6474,Journal of Neuroscience,Serine racemase deletion protects against cerebral ischemia and excitotoxicity
http://vivo.ufl.edu/individual/n7685530282,1420-682X,Cellular and Molecular Life Sciences,"Catestatin, An Endogenous Chromogranin A-Derived Peptide, Inhibits in Vitro Growth of Plasmodium Falciparum"
http://vivo.ufl.edu/individual/n244382799,1388-5545,Nematology,"Pseudaphelenchus Vindai N. Sp (Tylenchomorpha: Aphelenchoididae) Associated With Termites (Termitidae) in Barro Colorado Island, Panama"
http://vivo.ufl.edu/individual/n1880051680,0954-6111,Respiratory Medicine,Pulmonary Vasodilator Testing and Use of Calcium Channel Blockers in Pulmonary Arterial Hypertension
http://vivo.ufl.edu/individual/n3306643514,1618-2642,Fresenius' Journal of Analytical Chemistry,Single-Walled Carbon Nanotube as An Effective Quencher
http://vivo.ufl.edu/individual/n7117371379,0012-3692,Chest,Propofol and Fospropofol Sedation During Bronchoscopy Response
http://vivo.ufl.edu/individual/n2284975212,0883-6612,Annals of Behavioral Medicine,Self-Monitoring and the Maintenance of Lost Weight in Lifestyle Treatment of Obesity
http://vivo.ufl.edu/individual/n5569124090,0003-1488,Journal of the American Veterinary Medical Association,Developmental Uterine Anomalies in Cats and Dogs Undergoing Elective Ovariohysterectomy
http://vivo.ufl.edu/individual/n3908151088,0022-2291,Journal of Low Temperature Physics,Magnetic Susceptibility Measurements At Ultra-Low Temperatures
http://vivo.ufl.edu/individual/n697957637,0018-5345,Hortscience,Comparison of Kasugamycin To Traditional Bactericides for the Management of Bacterial Spot On Tomato
http://vivo.ufl.edu/individual/n3178487909,1071-2690,In Vitro Cellular & Developmental Biology,Rnai Suppression of the Lignin Biosynthetic Gene 4-Coumarate-Coa Ligase (4Cl) in Sugarcane
http://vivo.ufl.edu/individual/n716667410,0003-1348,The American surgeon,All-terrain vehicle safety in Florida: is legislation really the answer?
http://vivo.ufl.edu/individual/n9834430277,0045-5091,Canadian Journal of Philosophy,An Argument Against Cloning
http://vivo.ufl.edu/individual/n7403386086,0378-3839,Coastal Engineering,Influence of Bathymetric Fluctuations On Coastal Storm Surge
http://vivo.ufl.edu/individual/n2112158988,0889-8529,Endocrinology and Metabolism Clinics of North America,The intestinal microbiome: relationship to type 1 diabetes.
http://vivo.ufl.edu/individual/n3675584752,0361-6525,Sociobiology,"Arboreal Bioassay for Toxicity of Residual and Liquid Bait Insecticides Against White-Footed Ants, Technomyrmex Difficilis (Hymenoptera: Formicidae)"
http://vivo.ufl.edu/individual/n5428884407,1359-6454,Acta Materialia,Effect of Total Dopant Concentration and Dopant Ratio On Conductivity of (Dyo(1.5))(X)-(Wo(3))(Y)-(Bio(1.5))1-X-Y
http://vivo.ufl.edu/individual/n1836237325,1089-2591,Journal of Lower Genital Tract Disease,"Vulvar lymphangioma circumscriptum: a report of 3 cases, 2 associated with vulvar carcinoma and 1 with hidradenitis suppurativa."
http://vivo.ufl.edu/individual/n7381139039,1072-0847,Behavioral Interventions,A Multi-Component Approach To the Treatment of Chronic Rumination
http://vivo.ufl.edu/individual/n6980825915,0038-4909,Southwestern Naturalist,Survival of Western Cottonmouths (Agkistrodon Piscivorus Leucostoma) in a Pulsing Environment
http://vivo.ufl.edu/individual/n2024257010,1041-2972,Journal of the American Academy of Nurse Practitioners,A brief review of pharmacotherapeutic treatment options in smoking cessation: bupropion versus varenicline.
http://vivo.ufl.edu/individual/n263790361,1536-2442,Journal of Insect Science,Exploring and Integrating Cellulolytic Systems of Insects To Advance Biofuel Technology Preface
http://vivo.ufl.edu/individual/n786786790,0018-5345,Hortscience,Non-Deep Physiological Dormancy in Seeds of Two Polygonella Species With Horticultural Potential
http://vivo.ufl.edu/individual/n3968535526,0094-2405,Medical Physics,Characterization of a Multi-Axis Ion Chamber Array
http://vivo.ufl.edu/individual/n691024193,0031-949X,Phytopathology,Identification and Characterization of Cucurbit Powdery Mildew in Florida
http://vivo.ufl.edu/individual/n9662055371,0015-511X,Focus On Exceptional Children,"Vocabulary and Reading Comprehension: Direct, Indirect, and Reciprocal Influences"
http://vivo.ufl.edu/individual/n3277720538,1063-0198,HortTechnology,Potential Economic Impact of Laurel Wilt Disease On the Florida Avocado Industry
http://vivo.ufl.edu/individual/n9993075332,1096-7192,Molecular genetics and metabolism,An Animal Model of Pdh Deficiency Using Aav8-Sirna Vector-Mediated Knockdown of Pyruvate Dehydrogenase E1 Alpha
http://vivo.ufl.edu/individual/n5235544724,0194-911X,Hypertension,Interleukin-10 Decreases Angiotensin II Induced Neuronal Excitation
http://vivo.ufl.edu/individual/n1187218425,0959-4493,Veterinary Dermatology,Safety and Tolerability of 0.1\% Tacrolimus Solution Applied To the External Ear Canals of Atopic Beagle Dogs Without Otitis
http://vivo.ufl.edu/individual/n7257076304,0014-4835,Experimental Eye Research,Self-Complementary Aav5 Vector Facilitates Quicker Transgene Expression in Photoreceptor and Retinal Pigment Epithelial Cells of Normal Mouse
http://vivo.ufl.edu/individual/n24526193,0004-637X,Astrophysical Journal,A High Spatial Resolution Mid-Infrared Spectroscopic Study of the Nuclei and Star-Forming Regions in Luminous Infrared Galaxies
http://vivo.ufl.edu/individual/n3973279463,0261-2194,Crop Protection,"Biological Response of Chilli Thrips, Scirtothrips Dorsalis Hood (Thysanoptera: Thripidae), To Various Regimes of Chemical and Biorational Insecticides"
http://vivo.ufl.edu/individual/n9124696461,0167-7152,Statistics and Probability Letters,A Method for Resolving Ties in Asymptotic Relative Efficiency
http://vivo.ufl.edu/individual/n7640771836,0016-7037,Geochimica Et Cosmochimica Acta,Melt Evolution in a Calc-Alkalic Batholith Recorded in Silicate and Oxide Mineral Assemblages
http://vivo.ufl.edu/individual/n1316309838,0748-1756,Measurement and Evaluation in Counseling and Development,Factor Structure of the Counselor Burnout Inventory in a Sample of Sexual Offender and Sexual Abuse Therapists
http://vivo.ufl.edu/individual/n4146312802,1049-3301,Acm Transactions On Modeling and Computer Simulation,Modeling the Interactions Between Mac and Higher Layer: a Systematic Approach To Generate High-Level Scenarios From Mac-Layer Scenarios
http://vivo.ufl.edu/individual/n118621,0309-1708,Advances in Water Resources,"Stochastic evaluation of subsurface contaminant discharge under physical, chemical, and biological heterogeneities"
http://vivo.ufl.edu/individual/n252977483,1053-2498,The Journal of Heart and Lung Transplantation,Prevalence of pulmonary hypertension in end-stage cystic fibrosis and correlation with survival.
http://vivo.ufl.edu/individual/n7279708304,1364-6826,Journal of Atmospheric and Solar-Terrestrial Physics,On the Mechanism of X-Ray Production By Dart Leaders of Lightning Flashes
http://vivo.ufl.edu/individual/n3218906491,0032-5481,Postgraduate medicine online,How To Obtain Appropriate Type 2 Diabetes Control in the First 180 Days of Treatment Initiation
http://vivo.ufl.edu/individual/n577407603,1080-6040,Emerging Infectious Diseases,Whence feral vaccinia?
http://vivo.ufl.edu/individual/n1144166038,0278-2391,Journal of Oral and Maxillofacial Surgery,Low-Grade Mucoepidermoid Carcinoma of the Intraoral Minor Salivary Glands With Cervical Metastasis: Report of 2 Cases and Review of the Literature
http://vivo.ufl.edu/individual/n8391401229,1941-7640,Circulation-Cardiovascular Interventions,Pharmacodynamic Effects of Concomitant Versus Staggered Clopidogrel and Omeprazole Intake Results of a Prospective Randomized Crossover Study
